"latitude","longitude","bbl","numfloors","flood_type","undefined","wood","masonry","concrete","steel","bldgshape_id","bsmtarea","nb_singlefloorarea","b_singlefloorarea","mod","boolean"
40.708882,-74.0114326,1000500001,21,"Fresh",,32,30,,,33,18027.5909090909,,18027.5909090909,1.2034,TRUE
40.7080354,-74.0131024,1000510001,27,"Fresh",,32,30,,,31,14296.2142857143,,14296.2142857143,1.2034,TRUE
40.708256,-74.0128748,1000510007,6,"Fresh",,32,30,,,33,35158,,35158,1.2034,FALSE
40.70877,-74.012797,1000510013,7,"Fresh",,32,30,,,31,22715.625,,22715.625,1.2034,TRUE
40.709094,-74.012748,1000510014,0,"Fresh",,,,,,,,,,1.2034,FALSE
40.7089144,-74.0123427,1000510015,15,"Fresh",,402,401,,,10,5210.125,,5210.125,1.2034,TRUE
40.7092118,-74.0120905,1000520001,10,"Fresh",,404,403,,,10,9326.45454545455,,9326.45454545455,1.2034,TRUE
40.7094434,-74.0129749,1000520008,30,"Fresh",3,,,,,23,4195.29032258064,,4195.29032258064,1.2034,TRUE
40.709543,-74.0128345,1000520010,5,"Fresh",2,,,,,13,3053.16666666667,,3053.16666666667,1.2034,TRUE
40.7094209,-74.0118834,1000520015,2,"Fresh",,11,10,,,31,526.666666666667,,526.666666666667,1.2034,TRUE
40.7097842,-74.0124323,1000520021,13,"Fresh",2,,,,,13,4138.92857142857,,4138.92857142857,1.2034,TRUE
40.7098552,-74.0125522,1000520022,3,"Fresh",,410,409,,,10,0,2669.33333333333,,1.2034,TRUE
40.709524,-74.011869,1000520030,5,"Fresh",2,,,,,11,,2660,2216.66666666667,1.2034,TRUE
40.7098047,-74.0119336,1000527501,5,"Fresh",2,,,,,13,,8017.8,6681.5,1.2034,TRUE
40.7097678,-74.0121598,1000527502,11,"Fresh",2,,,,,13,,5864.54545454545,5375.83333333333,1.2034,TRUE
40.7083284,-74.0143507,1000530002,50,"Salt",3,,,,,21,2788.94117647059,,2788.94117647059,1.2034,TRUE
40.7084304,-74.0143124,1000530003,5,"Salt",2,,,,,12,1416.66666666667,,1416.66666666667,1.2034,TRUE
40.708476,-74.014026,1000530004,6,"Salt",,408,407,,,10,3290,,3290,1.2034,TRUE
40.70864,-74.0142337,1000530006,5,"Salt",2,,,,,13,1594.16666666667,,1594.16666666667,1.2034,TRUE
40.708778,-74.013909,1000530012,0,"Salt",,,,,,,,,,1.2034,FALSE
40.708735,-74.013585,1000530033,13,"Fresh",2,,,,,13,4138.64285714286,,4138.64285714286,1.2034,TRUE
40.7085891,-74.0136276,1000530035,7,"Fresh",,32,30,,,32,,2249.14285714286,1968,1.2034,TRUE
40.7085198,-74.0135268,1000530036,5,"Fresh",2,,,,,13,1825,,1825,1.2034,TRUE
40.70844,-74.013689,1000530037,5,"Fresh",3,,,,,21,3581.5,,3581.5,1.2034,TRUE
40.708243,-74.0134762,1000530038,0,"Salt",3,,,,,21,0,,,1.2034,FALSE
40.708221,-74.013783,1000530039,3.5,"Salt",,11,10,,,32,897.777777777778,,897.777777777778,1.2034,TRUE
40.70817,-74.013805,1000530040,4,"Salt",2,,,,,12,975.6,,975.6,1.2034,TRUE
40.7081014,-74.0137754,1000530041,4,"Salt",2,,,,,12,,1345.5,1076.4,1.2034,TRUE
40.7091172,-74.0134192,1000537501,13,"Fresh",2,,,,,13,,5154.53846153846,4786.35714285714,1.2034,TRUE
40.7092191,-74.0137534,1000537502,56,"Salt",2,,,,,13,,5582.73214285714,5484.78947368421,1.2034,TRUE
40.709819,-74.013293,1000540001,0,"Salt",,,,,,,,,,1.2034,FALSE
40.7091964,-74.014942,1000550014,18,"Salt",2,,,,,13,13582.6842105263,,13582.6842105263,1.2034,TRUE
40.7094082,-74.0143647,1000550016,38,"Salt",3,,,,,21,,11061.1052631579,10777.4871794872,1.2034,TRUE
40.708593,-74.0149197,1000557501,18,"Salt",,32,30,,,31,,22249.4444444444,21078.4210526316,1.2034,TRUE
40.7097179,-74.0140647,1000560001,21,"Salt",3,,,,,21,8240.77272727273,,8240.77272727273,1.2034,TRUE
40.7099394,-74.0144019,1000560004,24,"Salt",2,,,,,13,14280.04,,14280.04,1.2034,TRUE
40.7101088,-74.0141016,1000560015,0,"Salt",,,,,,,,,,1.2034,FALSE
40.710374,-74.014051,1000560020,0,"Salt",,,,,,,,,,1.2034,FALSE
40.7109193,-74.0147407,1000560021,0,"Salt",,,,,,,,,,1.2034,FALSE
40.7115712,-74.0114251,1000580001,104,"Salt",,32,30,,,31,,84975.9615384615,84166.6666666667,1.3152,FALSE
40.70968,-74.010962,1000627501,54,"Fresh",,32,30,,,32,,31310.1296296296,30740.8545454545,1.2034,TRUE
40.710227,-74.01036,1000630001,3,"Fresh",2,,,,,12,5187.5,,5187.5,1.3152,FALSE
40.7105231,-74.0104327,1000630003,34,"Fresh",,32,30,,,31,18510.7142857143,,18510.7142857143,1.3152,TRUE
40.7108629,-74.0106339,1000630006,3,"Fresh",,28,27,26,,10,12277.25,,12277.25,1.3152,TRUE
40.7104989,-74.0101719,1000630012,16,"Fresh",,32,30,,,31,,4167.875,3922.70588235294,1.3152,TRUE
40.7104199,-74.0098625,1000630013,0,"Fresh",,,,,,,,,,1.3152,FALSE
40.7103514,-74.0098831,1000630015,2,"Fresh",,11,10,,,32,2500,,2500,1.3152,TRUE
40.7102785,-74.0098748,1000630016,5,"Fresh",2,,,,,12,,1821.2,1517.66666666667,1.3152,TRUE
40.710251,-74.0099728,1000630017,7,"Fresh",2,,,,,12,2203.625,,2203.625,1.3152,TRUE
40.7101892,-74.0100485,1000630018,6,"Fresh",,11,10,,,32,1974.28571428571,,1974.28571428571,1.3152,TRUE
40.710116,-74.010125,1000630019,5,"Fresh",,11,10,,,32,2350,,2350,1.3152,TRUE
40.7099411,-74.0098779,1000630020,5,"Fresh",,11,10,,,32,1976.5,,1976.5,1.3152,TRUE
40.7100042,-74.0101588,1000630021,2,"Fresh",,11,10,,,33,1666.66666666667,,1666.66666666667,1.3152,TRUE
40.7089752,-74.0091838,1000640001,20,"Fresh",3,,,,,21,2000.57142857143,,2000.57142857143,1.2034,FALSE
40.7091424,-74.0091285,1000640002,1,"Fresh",,11,10,,,32,,531,265.5,1.2034,TRUE
40.7090781,-74.0090705,1000640004,4,"Fresh",2,,,,,11,,1144.75,915.8,1.2034,TRUE
40.7090346,-74.0091352,1000640005,4,"Fresh",2,,,,,12,,1033.5,826.8,1.2034,TRUE
40.7089667,-74.0092685,1000640007,5,"Fresh",,32,30,,,32,1066.66666666667,,1066.66666666667,1.2034,TRUE
40.7087712,-74.0092528,1000640008,33,"Fresh",2,,,,,13,4924.94117647059,,4924.94117647059,1.2034,TRUE
40.708998,-74.009654,1000640009,5,"Fresh",,32,30,,,31,5113.5,,5113.5,1.2034,TRUE
40.7091841,-74.0100953,1000640012,23,"Fresh",,32,30,,,31,11652.875,,11652.875,1.198,TRUE
40.7093677,-74.0099104,1000640015,16,"Fresh",,32,30,,,33,,9375,8823.52941176471,1.198,FALSE
40.7095778,-74.0094854,1000640020,4,"Fresh",,11,10,,,33,,1703.5,1362.8,1.198,TRUE
40.7093703,-74.0094412,1000640021,5,"Fresh",,11,10,,,31,2284.83333333333,,2284.83333333333,1.198,TRUE
40.7093943,-74.0092203,1000640023,10,"Fresh",2,,,,,13,1331.36363636364,,1331.36363636364,1.198,TRUE
40.7092729,-74.0093122,1000640024,5,"Fresh",2,,,,,12,,884,736.666666666667,1.2034,TRUE
40.709193,-74.009347,1000640025,5,"Fresh",2,,,,,12,,1013,844.166666666667,1.2034,TRUE
40.7087698,-74.0096493,1000640106,0,,,,,,,,,,,,FALSE
40.709076,-74.009806,1000647501,19,"Fresh",2,,,,,13,,1052.36842105263,999.75,1.2034,TRUE
40.7095628,-74.0099212,1000647502,19,,,11,10,,,31,,7802.05263157895,7411.95,1.198,FALSE
40.7093086,-74.0086333,1000650002,5.5,"Fresh",,11,10,,,32,754.615384615385,,754.615384615385,1.198,TRUE
40.7092677,-74.008897,1000650004,2,"Fresh",,11,10,,,31,3361,,3361,1.198,TRUE
40.7093494,-74.0090053,1000650006,8,"Fresh",2,,,,,13,4200,,4200,1.198,TRUE
40.7095144,-74.0090892,1000650007,20,"Fresh",,32,30,,,31,5948.09523809524,,5948.09523809524,1.198,TRUE
40.7095764,-74.0094006,1000650010,15,"Fresh",2,,,,,13,3647.125,,3647.125,1.198,TRUE
40.7098302,-74.0097546,1000650016,12,"Fresh",,32,30,,,31,,1256.75,1160.07692307692,1.198,TRUE
40.7098002,-74.0094839,1000650017,14,"Fresh",2,,,,,13,11211.7333333333,,11211.7333333333,1.198,TRUE
40.7098261,-74.0091249,1000650020,13,"Fresh",2,,,,,13,2222.71428571429,,2222.71428571429,1.198,TRUE
40.7097715,-74.0087508,1000650022,4,"Fresh",2,,,,,12,,1365,1092,1.198,TRUE
40.7096729,-74.0086151,1000650024,21,"Fresh",3,,,,,23,2385.72727272727,,2385.72727272727,1.198,TRUE
40.7094986,-74.0086743,1000657501,10,"Fresh",2,,,,,13,,3234.2,2940.18181818182,1.198,TRUE
40.7099812,-74.0094232,1000657502,23,"Fresh",,11,10,,,32,,6485.21739130435,6215,1.198,TRUE
40.7084736,-74.0082852,1000660001,14,"Fresh",,32,30,,,31,42666.6666666667,,42666.6666666667,1.2034,TRUE
40.7087537,-74.0079674,1000670001,44,"Fresh",,32,30,,,31,,24386.3636363636,23844.4444444444,1.198,TRUE
40.7090905,-74.0084416,1000670023,27,"Fresh",,32,30,,,31,19940.25,,19940.25,1.198,TRUE
40.7091343,-74.0081177,1000670030,1,"Fresh",60,,,,,10,1572,,1572,1.198,TRUE
40.7090357,-74.0080763,1000670031,0,"Fresh",,,,,,,,,,1.198,FALSE
40.7075142,-74.007332,1000680007,13,"Salt",,32,30,,,31,,11957.6923076923,11103.5714285714,1.198,TRUE
40.7076641,-74.007774,1000680011,12,"Salt",,32,30,,,31,,12918.8333333333,11925.0769230769,1.198,TRUE
40.7079853,-74.0077109,1000680016,19,"Salt",3,,,,,23,5779.5,,5779.5,1.198,TRUE
40.7078871,-74.0071031,1000680028,18,"Salt",3,,,,,21,,3974.38888888889,3765.21052631579,1.198,TRUE
40.7077584,-74.007021,1000680029,0,"Salt",,,,,,,,,,1.198,FALSE
40.7084158,-74.0072149,1000680036,22,"Salt",,32,30,,,32,16396.5217391304,,16396.5217391304,1.198,TRUE
40.7081496,-74.0068829,1000687501,26,"Salt",2,,,,,13,,5752.46153846154,5539.40740740741,1.198,TRUE
40.7082672,-74.0077249,1000687502,17,"Salt",2,,,,,13,,7428.88235294118,7016.16666666667,1.198,TRUE
40.707299,-74.006328,1000690001,0,"Salt",3,,,,,21,0,,,1.198,FALSE
40.7071929,-74.0065879,1000690006,28,"Salt",2,,,,,13,,7928.57142857143,7655.1724137931,1.198,TRUE
40.7073719,-74.0068693,1000690018,51,"Salt",2,,,,,13,,12300.5882352941,12064.0384615385,1.198,FALSE
40.7074489,-74.0063564,1000690030,28,"Salt",3,,,,,21,3938.8275862069,,3938.8275862069,1.198,TRUE
40.7074594,-74.0058924,1000690032,35,"Salt",2,,,,,13,9401.75,,9401.75,1.198,TRUE
40.7077598,-74.0062631,1000690050,5,"Salt",,,,,,,769.166666666667,,769.166666666667,1.198,FALSE
40.7076939,-74.006235,1000690051,5,"Salt",,32,30,,,32,7080,,7080,1.198,TRUE
40.7077178,-74.0058182,1000690053,4,"Salt",,32,30,,,33,3577.6,,3577.6,1.198,TRUE
40.7076788,-74.0059427,1000690054,4,"Salt",2,,,,,12,552.2,,552.2,1.198,TRUE
40.7079921,-74.0065857,1000697502,29,"Salt",2,,,,,13,,11893.5862068966,11497.1333333333,1.198,TRUE
40.7069302,-74.0061787,1000700020,1,"Salt",,41,40,,,10,0,1450,,1.198,TRUE
40.7069308,-74.0053852,1000700032,24,"Salt",,32,30,,,31,18154.28,,18154.28,1.198,TRUE
40.7066957,-74.0057358,1000700043,24,"Salt",,32,30,,,32,19274.32,,19274.32,1.198,TRUE
40.7067018,-74.0064455,1000707501,16,"Salt",,11,10,,,32,,15991.4375,15050.7647058824,1.198,TRUE
40.706074,-74.005563,1000710001,9,"Salt",2,,,,,13,,5885.44444444444,5296.9,1.198,TRUE
40.7063764,-74.0051564,1000717501,30,"Salt",,11,10,,,32,,15412.5666666667,14915.3870967742,1.198,TRUE
40.7055556,-74.0047535,1000720002,0,"Salt",,,,,,,,,,1.198,FALSE
40.7057917,-74.0050623,1000720007,0,"Salt",,,,,,,,,,1.198,FALSE
40.7061145,-74.0050337,1000720012,31,"Salt",3,,,,,21,2188.875,,2188.875,1.198,TRUE
40.705812,-74.004788,1000720013,10,"Salt",58,,,,,33,5318.18181818182,,5318.18181818182,1.198,TRUE
40.705967,-74.004782,1000720014,3,"Salt",,11,10,,,33,625,,625,1.198,TRUE
40.7061651,-74.0046201,1000720019,0,"Salt",,,,,,,,,,1.198,FALSE
40.7060452,-74.0044409,1000720020,0,"Salt",,,,,,,,,,1.198,FALSE
40.7058993,-74.0042543,1000720025,1,"Salt",,11,10,,,32,0,424,,1.198,TRUE
40.7057178,-74.004236,1000720027,8,"Salt",2,,,,,13,5778.33333333333,,5778.33333333333,1.198,TRUE
40.7058367,-74.0044202,1000720031,6,"Salt",,32,30,,,31,6816.14285714286,,6816.14285714286,1.198,TRUE
40.706085,-74.0047479,1000720115,0,"Salt",,,,,,,,,,1.198,FALSE
40.7059326,-74.0042523,1000727501,5,"Salt",2,,,,,13,,4135,3445.83333333333,1.198,TRUE
40.7050356,-74.0037533,1000730002,1,"Salt",,,,,,,,164325,82162.5,1.198,FALSE
40.7056509,-74.0028079,1000730008,1,"Salt",,,,,,,,35691,17845.5,1.198,FALSE
40.7065028,-74.0027349,1000730010,0,"Salt",,28,27,26,,10,0,,,1.198,FALSE
40.743493,-73.9716586,1000730011,4,"Salt",,406,405,,,10,0,5368.75,,1.198,TRUE
40.7090968,-73.9970418,1000730014,2,,,406,405,,,10,,11675,7783.33333333333,1.198,FALSE
40.7465209,-74.0083349,1000730017,0,,,,,,,,,,,1.198,FALSE
40.743493,-73.9716586,1000730028,0,,,,,,,,,,,1.198,FALSE
40.743493,-73.9716586,1000730029,1,,,406,405,,,10,,23240,11620,1.198,FALSE
40.7066009,-74.0028979,1000740001,5,"Salt",,11,10,,,32,20916.6666666667,,20916.6666666667,1.198,FALSE
40.706183,-74.0040732,1000740020,0,,,,,,,,,,,1.198,FALSE
40.7068739,-74.0043844,1000747501,35,"Salt",,11,10,,,32,,21261.3142857143,20670.7222222222,1.198,TRUE
40.707361,-74.004762,1000750001,31,"Salt",2,,,,,13,16906.25,,16906.25,1.198,TRUE
40.7071539,-74.0049962,1000750008,3,"Salt",2,,,,,10,761.75,,761.75,1.198,TRUE
40.7071791,-74.0050148,1000750009,2,"Salt",,11,10,,,32,645,,645,1.198,TRUE
40.7080716,-74.004525,1000750021,28,"Salt",,32,30,,,31,8088.03448275862,,8088.03448275862,1.198,TRUE
40.7077669,-74.0049748,1000750028,0,"Salt",,,,,,,,,,1.198,FALSE
40.7077709,-74.0055206,1000750030,26,"Salt",,32,30,,,31,10965.7777777778,,10965.7777777778,1.198,TRUE
40.707819,-74.005264,1000750035,0,"Salt",,,,,,,,,,1.198,FALSE
40.7082012,-74.0052775,1000750043,4,"Salt",2,,,,,11,1280,,1280,1.198,TRUE
40.7081033,-74.0049296,1000750046,4,"Salt",,32,30,,,32,1740,,1740,1.198,TRUE
40.708157,-74.0047894,1000750048,3,"Salt",2,,,,,11,,2608,1956,1.198,TRUE
40.7081806,-74.0046142,1000757501,5,"Salt",2,,,,,13,,1559,1299.16666666667,1.198,TRUE
40.7081169,-74.0051353,1000757502,4.5,"Salt",2,,,,,12,,1544.44444444444,1263.63636363636,1.198,TRUE
40.7081606,-74.0050671,1000757503,6,"Salt",,11,10,,,32,,2829.33333333333,2425.14285714286,1.198,TRUE
40.708721,-74.0053609,1000760001,11,"Salt",,32,30,,,31,,3687.63636363636,3380.33333333333,1.198,TRUE
40.7085822,-74.0049342,1000760006,0,"Salt",2,,,,,13,101542,,,1.198,FALSE
40.7082478,-74.0051623,1000760007,5,"Salt",,32,30,,,33,3586.66666666667,,3586.66666666667,1.198,TRUE
40.7082069,-74.0052635,1000760008,4,"Salt",,32,30,,,32,4240,,4240,1.198,TRUE
40.7086192,-74.0058962,1000760023,0,"Salt",,,,,,,,,,1.198,FALSE
40.7088045,-74.0058512,1000760024,14,"Salt",2,,,,,13,0,4430.57142857143,,1.198,FALSE
40.7088406,-74.0054786,1000760028,3,"Salt",,11,10,,,31,3672.75,,3672.75,1.198,TRUE
40.7081396,-74.0054297,1000767501,30,"Salt",2,,,,,13,,5282.56666666667,5112.16129032258,1.198,TRUE
40.7082532,-74.0059756,1000767502,25,"Salt",2,,,,,13,,15542.8,14945,1.198,TRUE
40.708556,-74.006421,1000770001,14,"Salt",2,,,,,13,10666.6666666667,,10666.6666666667,1.198,TRUE
40.7088758,-74.0066886,1000770008,31,"Salt",,32,30,,,31,24632.53125,,24632.53125,1.198,TRUE
40.709197,-74.0066252,1000770015,12,"Salt",,32,30,,,32,8240.30769230769,,8240.30769230769,1.198,TRUE
40.7093609,-74.0066342,1000770018,6,"Fresh",2,,,,,13,1785.71428571429,,1785.71428571429,1.198,TRUE
40.7094788,-74.0066974,1000770020,7,"Fresh",,404,403,,,10,4459.25,,4459.25,1.198,TRUE
40.7092038,-74.0061936,1000770021,6,"Salt",2,,,,,12,1498.57142857143,,1498.57142857143,1.198,TRUE
40.709154,-74.006106,1000770022,0,"Salt",,,,,,,,,,1.198,FALSE
40.7092842,-74.0058974,1000770023,5,"Salt",2,,,,,12,966.666666666667,,966.666666666667,1.198,TRUE
40.7090088,-74.0058712,1000770024,8,"Salt",2,,,,,13,17666.6666666667,,17666.6666666667,1.198,TRUE
40.7094264,-74.0067062,1000780001,16,"Fresh",2,,,,,13,4528.70588235294,,4528.70588235294,1.198,TRUE
40.7092575,-74.0070346,1000780004,26,"Fresh",,32,30,,,31,,18963.0384615385,18260.7037037037,1.198,TRUE
40.709008,-74.0077411,1000780011,17,"Fresh",3,,,,,21,6059.55555555556,,6059.55555555556,1.198,TRUE
40.7097029,-74.0070071,1000780020,15,"Fresh",3,,,,,21,4678.9375,,4678.9375,1.198,TRUE
40.7099487,-74.0077598,1000780040,5,"Fresh",2,,,,,11,690,,690,1.198,TRUE
40.7100041,-74.0078623,1000780041,2,"Fresh",,11,10,,,32,533.333333333333,,533.333333333333,1.198,TRUE
40.7100157,-74.0077642,1000780042,5,"Fresh",,32,30,,,32,650,,650,1.198,TRUE
40.710078,-74.007679,1000780043,8,"Fresh",2,,,,,13,1395.55555555556,,1395.55555555556,1.198,TRUE
40.7101099,-74.0075041,1000780044,6,"Fresh",,32,30,,,32,1462.57142857143,,1462.57142857143,1.198,TRUE
40.710074,-74.0074325,1000780045,4,"Fresh",2,,,,,12,1560,,1560,1.198,TRUE
40.7098452,-74.0074015,1000780047,0,"Fresh",,,,,,,,,,1.198,FALSE
40.7093182,-74.0081443,1000787502,4.5,"Fresh",2,,,,,12,,3951.33333333333,3232.90909090909,1.198,FALSE
40.7098525,-74.0079555,1000787503,4,"Fresh",2,,,,,13,,9816.75,7853.4,1.198,TRUE
40.7094771,-74.0074213,1000787504,6,"Fresh",,11,10,,,31,,6809.33333333333,5836.57142857143,1.198,TRUE
40.7095755,-74.008227,1000787505,3,"Fresh",2,,,,,13,,10702.3333333333,8026.75,1.198,TRUE
40.7097382,-74.0067831,1000787506,9,"Fresh",2,,,,,13,,2991.44444444444,2692.3,1.198,TRUE
40.7089917,-74.007317,1000787507,13,"Fresh",2,,,,,13,,7522.92307692308,6985.57142857143,1.198,TRUE
40.7093194,-74.0079162,1000787508,14,"Fresh",2,,,,,13,,5799.92857142857,5413.26666666667,1.198,TRUE
40.7095488,-74.0076293,1000787509,5,"Fresh",2,,,,,12,,2302.8,1919,1.198,TRUE
40.7097956,-74.0068892,1000787510,15,"Fresh",2,,,,,13,1468.5625,,1468.5625,1.198,TRUE
40.7100091,-74.0079558,1000790002,5,"Fresh",2,,,,,10,2018,,2018,1.198,TRUE
40.7099776,-74.0079867,1000790003,0,"Fresh",,,,,,,,,,1.198,FALSE
40.7100077,-74.0082675,1000790004,6,"Fresh",2,,,,,13,4342.85714285714,,4342.85714285714,1.198,TRUE
40.7097539,-74.0082057,1000790006,4,"Fresh",2,,,,,13,3705.2,,3705.2,1.198,TRUE
40.710034,-74.008657,1000790010,15,"Fresh",2,,,,,13,6702.6875,,6702.6875,1.198,TRUE
40.710119,-74.008807,1000790014,9,"Fresh",,32,30,,,33,,3737.11111111111,3363.4,1.198,TRUE
40.710446,-74.0089239,1000790015,9,"Fresh",,,,,,,16500,,16500,1.198,FALSE
40.710286,-74.009068,1000790016,0,,,,,,,,,,,1.198,FALSE
40.710365,-74.008995,1000790018,0,,,,,,,,,,,1.198,FALSE
40.710446,-74.0089239,1000790019,0,,,,,,,,,,,1.198,FALSE
40.7105703,-74.0083986,1000790025,3,"Fresh",2,,,,,11,2017.75,,2017.75,1.198,TRUE
40.7105337,-74.0083282,1000790026,6,"Fresh",2,,,,,12,1884.85714285714,,1884.85714285714,1.198,TRUE
40.7104971,-74.0082577,1000790027,0,"Fresh",,,,,,,,,,1.198,FALSE
40.7103407,-74.0083273,1000797501,5,"Fresh",2,,,,,12,,2754.8,2295.66666666667,1.198,TRUE
40.7103444,-74.0079634,1000797502,13,"Fresh",2,,,,,13,,4368.38461538462,4056.35714285714,1.198,TRUE
40.709695,-74.0083878,1000797503,16,"Fresh",2,,,,,13,,3824.5625,3599.58823529412,1.198,TRUE
40.71091,-74.009845,1000800001,29,"Fresh",,32,30,,,31,35095.3666666667,,35095.3666666667,1.3152,TRUE
40.7111618,-74.0103057,1000800004,58,"Fresh",3,,,,,21,,6606.31034482759,6494.33898305085,1.3152,TRUE
40.7134088,-74.011926,1000840036,52,"Salt",,32,30,,,31,,31461.5384615385,30867.9245283019,1.3152,TRUE
40.7138034,-74.0129973,1000847501,32,"Salt",2,,,,,13,,17536.15625,17004.7575757576,1.3152,TRUE
40.7127011,-74.0105933,1000860001,15,"Fresh",,32,30,,,31,72147.3125,,72147.3125,1.3152,TRUE
40.7112737,-74.0089932,1000870001,1,"Fresh",,,,,,,,8875,4437.5,1.3152,FALSE
40.7117077,-74.0086068,1000880001,7,"Fresh",,32,30,,,31,,19028.2857142857,16649.75,1.3152,TRUE
40.7119126,-74.0092581,1000880002,4,"Fresh",,32,30,,,31,6000,,6000,1.3152,TRUE
40.7119804,-74.0093638,1000880004,5,"Fresh",61,,,,,10,1897.5,,1897.5,1.3152,TRUE
40.7120459,-74.0095148,1000880005,13,"Fresh",,32,30,,,31,,6176.76923076923,5735.57142857143,1.3152,TRUE
40.7121042,-74.0097128,1000880008,2,"Fresh",,11,10,,,32,1220,,1220,1.3152,TRUE
40.7121501,-74.0098273,1000880010,18,"Fresh",,32,30,,,31,,3997.72222222222,3787.31578947368,1.3152,TRUE
40.7125892,-74.00939,1000880011,2,"Fresh",60,,,,,10,2966,,2966,1.3152,TRUE
40.7124247,-74.0093896,1000880014,59,"Fresh",2,,,,,13,8850,,8850,1.3152,TRUE
40.7119222,-74.0084459,1000880018,44,"Fresh",,32,30,,,31,10685.1333333333,,10685.1333333333,1.3152,TRUE
40.7104929,-74.0077594,1000890001,12,"Fresh",,32,30,,,31,,8333.33333333333,7692.30769230769,1.198,TRUE
40.7105419,-74.0079008,1000890002,6,"Fresh",2,,,,,12,1565.85714285714,,1565.85714285714,1.198,TRUE
40.7106447,-74.0079181,1000890003,3,"Fresh",,11,10,,,32,4416,,4416,1.198,TRUE
40.7109465,-74.0090301,1000890012,31,"Fresh",,32,30,,,31,0,24391.5483870968,,1.198,TRUE
40.7112071,-74.0081016,1000900001,6,"Fresh",,28,27,26,,10,,7033.33333333333,6028.57142857143,1.198,TRUE
40.711156,-74.0077485,1000900007,4,"Fresh",2,,,,,12,17253,,17253,1.198,FALSE
40.7114478,-74.0071021,1000900012,3,"Fresh",2,,,,,10,1879.25,,1879.25,1.198,TRUE
40.711594,-74.0069558,1000900013,6,"Fresh",,32,30,,,32,2551.71428571429,,2551.71428571429,1.198,TRUE
40.7111964,-74.0069017,1000900014,10,"Fresh",3,,,,,21,11656.3636363636,,11656.3636363636,1.198,FALSE
40.7110232,-74.0071252,1000900016,47,"Fresh",2,,,,,13,4147.02083333333,,4147.02083333333,1.198,TRUE
40.7107881,-74.0071037,1000900017,30,"Fresh",2,,,,,13,5887.06451612903,,5887.06451612903,1.198,TRUE
40.7109554,-74.0076635,1000900022,5,"Fresh",,,,,,,345.5,,345.5,1.198,FALSE
40.7110027,-74.0077002,1000900023,6,"Fresh",2,,,,,12,,920,788.571428571429,1.198,TRUE
40.7110299,-74.0077811,1000900024,6,"Fresh",2,,,,,12,,988.166666666667,847,1.198,TRUE
40.7111576,-74.0078405,1000907501,29,"Fresh",2,,,,,13,,11601.6206896552,11214.9,1.198,TRUE
40.7107548,-74.0074472,1000907502,10,"Fresh",2,,,,,13,,2495.3,2268.45454545455,1.198,TRUE
40.7096583,-74.0048187,1000909014,0,,,,,,,,,,,1.198,FALSE
40.7101431,-74.0070026,1000910009,5,"Fresh",,32,30,,,32,4431.33333333333,,4431.33333333333,1.198,FALSE
40.7100241,-74.0073334,1000910011,2,"Fresh",,11,10,,,33,1969.33333333333,,1969.33333333333,1.198,TRUE
40.7104253,-74.0075137,1000910013,4,"Fresh",,32,30,,,31,7664,,7664,1.198,TRUE
40.7099105,-74.0071073,1000917501,14,"Fresh",2,,,,,13,,2039.28571428571,1903.33333333333,1.198,TRUE
40.7099264,-74.0065609,1000917502,10,"Fresh",2,,,,,13,,17651.4,16046.7272727273,1.198,TRUE
40.7103317,-74.0072303,1000917503,10,"Fresh",2,,,,,12,,2246.8,2042.54545454545,1.198,TRUE
40.7103451,-74.0059774,1000920003,10,"Fresh",2,,,,,13,2824.81818181818,,2824.81818181818,1.198,TRUE
40.710219,-74.00619,1000920005,22,"Fresh",,32,30,,,31,7714.47826086957,,7714.47826086957,1.198,TRUE
40.710417,-74.006406,1000920010,3,"Fresh",,54,53,,,32,8118.75,,8118.75,1.198,TRUE
40.7102232,-74.0066713,1000920013,4,"Fresh",2,,,,,12,972.4,,972.4,1.198,TRUE
40.7104036,-74.0066356,1000920014,18,"Fresh",3,,,,,21,2988.94736842105,,2988.94736842105,1.198,TRUE
40.7104705,-74.0068066,1000920017,7,"Fresh",2,,,,,13,3076.25,,3076.25,1.198,TRUE
40.7106251,-74.0068727,1000920023,2,"Fresh",,11,10,,,31,478.333333333333,,478.333333333333,1.198,TRUE
40.7106569,-74.0070392,1000920024,12,"Fresh",,32,30,,,31,8368.69230769231,,8368.69230769231,1.198,FALSE
40.7107645,-74.0068622,1000920026,5,"Fresh",2,,,,,12,972,,972,1.198,TRUE
40.710795,-74.0068,1000920027,5,"Fresh",2,,,,,12,1090.5,,1090.5,1.198,TRUE
40.7109353,-74.0069006,1000920028,4,"Fresh",2,,,,,12,,1167,933.6,1.198,TRUE
40.7109773,-74.0068426,1000920029,5,"Fresh",2,,,,,12,806,,806,1.198,TRUE
40.71093,-74.006499,1000920030,14,"Fresh",,32,30,,,31,,6886.57142857143,6427.46666666667,1.198,FALSE
